total_return,buy_hold_return,annualized_return,sharpe_ratio,max_drawdown,win_rate,n_trades,n_long,n_short,signal_rate,fold,opt_thr,test_start,test_end
-0.026775129919767937,-0.14876474426256392,-0.28122342496826047,-7.419143946492081,-0.051048614809594994,0.2608695652173913,23,23,0,0.03194444444444444,0,0.59,2025-02-04,2025-03-12
-0.052526330664898424,0.014046158374247497,-0.4813190231950556,-9.653796513243746,-0.08886388361834863,0.31666666666666665,65,65,0,0.09027777777777778,1,0.56,2025-03-13,2025-04-18
0.08824963306028977,0.25563441999280134,1.7981034971482348,4.211739908289057,-0.03701043238894797,0.5291375291375291,430,430,0,0.5972222222222222,2,0.5,2025-04-18,2025-05-29
-0.03240959068626803,0.08593913306284806,-0.3302481539181539,-7.25710613392366,-0.03585221026649421,0.43609022556390975,136,136,0,0.18888888888888888,3,0.51,2025-05-29,2025-07-11
0.0,-0.021363213870912334,0.0,0.0,0.0,0.0,0,0,0,0.0,4,0.6,2025-07-11,2025-08-20
0.006799094097246439,0.02438014209279893,0.08593607974392503,0.7355125575724548,-0.03330833887608187,0.5327102803738317,226,226,0,0.3138888888888889,5,0.5,2025-08-20,2025-10-01
-0.014185689410780133,-0.1204885799421237,-0.15955891890838747,-10.176109426124338,-0.01634477815368507,0.35714285714285715,28,28,0,0.03888888888888889,6,0.56,2025-10-01,2025-11-08
-0.02301101057638788,-0.15695966497940528,-0.24666008915208426,-21.211033718339294,-0.02390680471350104,0.21052631578947367,19,19,0,0.02638888888888889,7,0.55,2025-11-09,2025-12-16
-0.026762947601307707,0.030316618116246863,-0.2811139505547402,-14.297379954932874,-0.039163632088582645,0.3157894736842105,19,19,0,0.02638888888888889,8,0.58,2025-12-16,2026-01-28
